meta,id,tweet,sentiment,emotion,SentimentLabel,EmotionLabel,tweetP
meta,20942,RT @Frustitute Modi Ji ... Is Prakash Javdekar better than Suresh Prabhu ? @imeerage lagta hai account rakhana padega .. Modi ji se sa …,neutral,others,1,4,rt modi ji . . is prakash javdekar better than suresh prabhu ? lagta hai account rakhana padega . . modi ji se sa
meta,21791,@sengar _ krishan Pata Nahi Humaare Desh ki Saari Court iss Samay W Bengal ki Haalat Dekh Kar Kyon Chup Chaap Hai H … https//t co/5B1PhZKL76,neutral,others,1,4,krishan pata nahi humaare desh ki saari court iss samay w bengal ki haalat dekh kar kyon chup chaap hai h https t co 5b1phzkl76
meta,25768,@bishwajitgmail @nmopsjharkhand @narendramodi Inke hi raj me OPS band kiya gaya tha ... phir se lagu ye log nahi kaen … https//t.co/4plnqKeCFt,neutral,surprise,1,6,inke hi raj me ops band kiya gaya tha . . phir se lagu ye log nahi kaen https t . co 4plnqkecft
meta,8703,@mukhtiar _ gmail @fawadchaudhry Yes.Youthiya Is Better Than Chutiyaas Like You.So Beth Jaaye Araam Se Aap.,negative,anger,0,0,gmail yes . youthiya is better than chutiyaas like you . so beth jaaye araam se aap .
meta,14400,@EasternRailway GOOD MORNING REQ SIR MUSLEMS VERY IMPORTANS FESTIVALS EIDUL FITHRU RAMZAN JUNE 05 TH ANE ONE OF THE … https//t.co/ciicLuVrc9,neutral,others,1,4,good morning req sir muslems very importans festivals eidul fithru ramzan june 05 th ane one of the https t . co ciicluvrc9
meta,23924,@VickyGoyal1947 @arch54321 @Samiullah _ inc @paree7861 @ECISVEEP @sanjaynirupam 23 ka result sunke dimag kharab ho gya kya,neutral,others,1,4,inc 23 ka result sunke dimag kharab ho gya kya
meta,8793,My fav ram bhajan is “ Sri Ramachandra Kripalu Bhaja mana ”.. chanting Ram naam brings Kripa & Shraddha-in a true bhak … https//t.co/ptycE6bjQ2,positive,joy,2,3,my fav ram bhajan is sri ramachandra kripalu bhaja mana . . chanting ram naam brings kripa shraddha in a true bhak https t . co ptyce6bjq2
meta,26645,RT @ShaikhS29092445 @iamsrk33 @imVkohli Ek dam Faadu,positive,joy,2,3,rt ek dam faadu
meta,28137,@keshavyadaviyc @RahulGandhi Plss hamaare ghar pe mat aana 🙏 We r not interested Aur ek baat 2024 mein bhi aayega to modi hi 😊,negative,anger,0,0,plss hamaare ghar pe mat aana folded hands we r not interested aur ek baat 2024 mein bhi aayega to modi hi smiling face with smiling eyes
meta,30011,@KomalNahta @warnerbrosindia @Bazinga _ Ent Plz sir tell more about katrina role in sooryavanshi Sachme intezar nhi h … https//t co/9j1YhVuIxz,neutral,others,1,4,ent plz sir tell more about katrina role in sooryavanshi sachme intezar nhi h https t co 9j1yhvuixz
meta,43528,I am sure @kofi _ mole was very good at English summary.Wow so much in one track.# Dont be late.@Maa _ Abena _ Dedicated to you wai.Enjoy,positive,joy,2,3,i am sure mole was very good at english summary . wow so much in one track . dont be late . abena dedicated to you wai . enjoy
meta,9546,@Kavita _ Sharma4 EVM me dhandli Ho sakti hBut etne bade level pe nahi Congress ko agar Vote lene h to Andar hi and … https//t co/M4Y2yVQ1wA,positive,sadness,2,5,sharma4 evm me dhandli ho sakti hbut etne bade level pe nahi congress ko agar vote lene h to andar hi and https t co m4y2yvq1wa
meta,9515,RT @ladywithflaws @RealHistoriPix @ipunamchoudhary @pratyasharath @theflyingnemo @AMIT _ GUJJU Aag mat lagao ladkio Mai.Hame Nahi ladna 😂,neutral,others,1,4,rt gujju aag mat lagao ladkio mai . hame nahi ladna face with tears of joy
meta,14265,@ashutosh83B Teri aukaat Dhobi ka kutta Na ghar ka na ghat ka Pappu abhi natak kar raha hain toh congress ke spoke … https//t co/JcqnUTLW8D,negative,anger,0,0,teri aukaat dhobi ka kutta na ghar ka na ghat ka pappu abhi natak kar raha hain toh congress ke spoke https t co jcqnutlw8d
meta,13187,RT @Haseeb _ Sayss @fatima _ says _ happy bday fatima sorry late wish cuz ibadat ki raat thi toh abi free huwa dua zarur ki humesha khush rahou …,positive,joy,2,3,rt sayss says happy bday fatima sorry late wish cuz ibadat ki raat thi toh abi free huwa dua zarur ki humesha khush rahou
meta,15150,@ppbajpai Ye dekho is ki bejati koi padh hi nhi sakta sale ne comment hide kr rakhe hai public se koi ne beta or bh … https//t.co/Wk3N3l6ZXI,negative,anger,0,0,ye dekho is ki bejati koi padh hi nhi sakta sale ne comment hide kr rakhe hai public se koi ne beta or bh https t . co wk3n3l6zxi
meta,28480,@ArifAlvi Lusy where hav u been ? Teri saadgi ki videos ni arhe aj kal ? Pichle bar airport ma soya tha is br ra … https//t co/HkhSN9KOmw,neutral,others,1,4,lusy where hav u been ? teri saadgi ki videos ni arhe aj kal ? pichle bar airport ma soya tha is br ra https t co hkhsn9komw
meta,24466,@SanjeevYadav _ IN @yadavakhilesh Waise bjp ko bolna chaiye tha o se 10 to k jivit kara Diya babua ne chalo acaha hI … https//t.co/uMx1X3U6J0,neutral,others,1,4,in waise bjp ko bolna chaiye tha o se 10 to k jivit kara diya babua ne chalo acaha hi https t . co umx1x3u6j0
meta,30367,@ZebaFatimareal @VoiceofmyBharat Very correct .... jhandu akhilesh ... baap chacha ne kursi pe bitha diya .. khud ko s … https//t.co/QenfTutdwz,neutral,anger,1,0,very correct . . jhandu akhilesh . . baap chacha ne kursi pe bitha diya . . khud ko s https t . co qenftutdwz
meta,10435,Mauritius PM & his wife Kobita at PM Modi oath ceremony in Delhi jai hind 🇮🇳🇮🇳 jai mauritius 🇲🇺 eah dosti hamesa BAN … https//t.co/frpygA8zM0,positive,joy,2,3,mauritius pm his wife kobita at pm modi oath ceremony in delhi jai hind india india jai mauritius mauritius eah dosti hamesa ban https t . co frpyga8zm0
meta,14558,RT @Sahir _ Dhoom PRK 208 india bhikaari level aur 26M overseas chillar highest vaala fake star Bahut jhooth spread kiye isne pre socia …,negative,anger,0,0,rt dhoom prk 208 india bhikaari level aur 26m overseas chillar highest vaala fake star bahut jhooth spread kiye isne pre socia
meta,17283,@SYahyaHussaini @MalixOwn @ICC yeh hmesha doosron ko kamiyyab karwata hai khud jeetne ka koi shauk nahi hmare cheet … https//t co/FdmBu1Iuja,neutral,others,1,4,yeh hmesha doosron ko kamiyyab karwata hai khud jeetne ka koi shauk nahi hmare cheet https t co fdmbu1iuja
meta,26079,@BeingSalmanKhan @Bharat _ TheFilm Salman Khan khud ki film hit karna chahta hai toh interw deraha hai bewajeh ton karega nahi,neutral,others,1,4,thefilm salman khan khud ki film hit karna chahta hai toh interw deraha hai bewajeh ton karega nahi
meta,16113,@akashbanerjee Baki RPF paise le k logo ko maal passenger boggie me laadne dete hai uska .. sabse brasth to RPF hai .. unhe jail me dalo,negative,anger,0,0,baki rpf paise le k logo ko maal passenger boggie me laadne dete hai uska . . sabse brasth to rpf hai . . unhe jail me dalo
meta,16853,@sagarikaghose @BJP4India TUM JAISE DOGLE LOGO KI WAJHA SE CONGRESS KA YE HAAL HAI HINDUO KE KHILAAF PROPOGANDA C … https//t co/3ptYDhTIRF,negative,anger,0,0,tum jaise dogle logo ki wajha se congress ka ye haal hai hinduo ke khilaaf propoganda c https t co 3ptydhtirf
meta,24058,@narendramodi HelloSir Congratulations for Win India Apka Sath Or bhi 5sal Jay shree Ram,positive,joy,2,3,hellosir congratulations for win india apka sath or bhi 5sal jay shree ram
meta,18733,@ashcorpuz23 — tara talk hehe i really want to know you moree hehe !!💛,neutral,others,1,4,tara talk hehe i really want to know you moree hehe ! ! yellow heart
meta,22690,@Rashid8Patel @Vijay _ Aamir @IrfanKOfficial _ Naa vijay anna @VijaySethuOffl anna jaise dikh rahe hain,neutral,others,1,4,aamir naa vijay anna anna jaise dikh rahe hain
meta,43850,@haleema _ janjua No u have to make ur own reputation in society.You got freedom 1 day before INDIA 🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳 but … https//t.co/fcisJd0ANo,positive,joy,2,3,janjua no u have to make ur own reputation in society . you got freedom 1 day before india india india india india india india but https t . co fcisjd0ano
meta,7941,My energy for Eid Safayi 😪https//t.co/OZrNTJGmgB,positive,joy,2,3,my energy for eid safayi sleepy face https t . co ozrntjgmgb
meta,44305,RT @CutestFunniest I don't like footballers Wo log apni Rozi-Roti ko laat maarte hain,neutral,others,1,4,rt i do not like footballers wo log apni rozi roti ko laat maarte hain
meta,7450,@Haren4391 @squintneon ye tau proper-ganda hai bechare haar jo gaye 🤣,neutral,others,1,4,ye tau proper ganda hai bechare haar jo gaye rolling on the floor laughing
meta,17476,@AllIndiaBakchod dil khush ho gaya tum bc ka ye haal dekh k ... Hanuman ji tak ko nahi bakshoge toh kaise bachoge mc .… https//t.co/9cKpmgNaF3,negative,anger,0,0,dil khush ho gaya tum bc ka ye haal dekh k . . hanuman ji tak ko nahi bakshoge toh kaise bachoge mc . https t . co 9ckpmgnaf3
meta,26323,Wishes for Your # ModiSarkar2 @narendramodi Ji Best of Luck # EkBharatShresthaBharat Bharat Mata ki Jai Vande Mataram,positive,joy,2,3,wishes for your modisarkar2 ji best of luck ekbharatshresthabharat bharat mata ki jai vande mataram
meta,11673,My # RTRNaps are Frankelio @1540 Kismat @1510 Sponsored by @RatingTheRaces - Enter for FREE here … https//t co/ComZf6UPnl,neutral,others,1,4,my rtrnaps are frankelio kismat sponsored by enter for free here https t co comzf6upnl
meta,38640,@drmsee1 sir Chakia railway station me tatkal ticket sirf dalal logo hi milta hai customer ko nahi bahut bada racke … https//t co/skNExnudXL,negative,sadness,0,5,sir chakia railway station me tatkal ticket sirf dalal logo hi milta hai customer ko nahi bahut bada racke https t co sknexnudxl
meta,17365,@AmitShah sir mai aapse vinati karta hu ki Bihar ke sankhiyanki ASV ke sambandh me mananiyaa CM Bihar ke Nitish kum … https//t co/QUi8qM9ubs,neutral,others,1,4,sir mai aapse vinati karta hu ki bihar ke sankhiyanki asv ke sambandh me mananiyaa cm bihar ke nitish kum https t co qui8qm9ubs
meta,42351,@brawling _ virago @vanish _ forever Urdu bhi chalega is badsurat lady ko par hindi nahi,positive,anger,2,0,virago forever urdu bhi chalega is badsurat lady ko par hindi nahi
meta,30573,@PoliticalWire _ @ShilpiSinghINC Jodhpur ki janta US Gandhi ko Bhul Gye Jo Gandhi Apne Bacho se Jyada Jodhpur Ka Dh … https//t.co/Y7tntVIc7Y,neutral,others,1,4,jodhpur ki janta us gandhi ko bhul gye jo gandhi apne bacho se jyada jodhpur ka dh https t . co y7tntvic7y
meta,44715,@narendramodi @SE _ Rajoelina Maira Modi ji se nivedan he ye appki jeet ke sath bhagwan Shri Ram ke bhi jeet he Modi … https//t co/eNpx6Skm0B,positive,joy,2,3,rajoelina maira modi ji se nivedan he ye appki jeet ke sath bhagwan shri ram ke bhi jeet he modi https t co enpx6skm0b
meta,17937,@chintskap Get well soon sir.Aap jaldi ghar ayenge ye me kamna karta hu.,positive,joy,2,3,get well soon sir . aap jaldi ghar ayenge ye me kamna karta hu .
meta,20809,@Engineeersabir @Tinni83586952 @ArunSFan @Engineeersabir Nhi yha kissi ke salaah ki kissi ko zaroorat nhi hain doss … https//t.co/XGdZTbbrIv,negative,anger,0,0,nhi yha kissi ke salaah ki kissi ko zaroorat nhi hain doss https t . co xgdztbbriv
meta,17891,@msisodia Itni imandar ki congress ke pairo me gir gai LS election me sir kam kr lo ap log twitter twitter mat khelo,negative,others,0,4,itni imandar ki congress ke pairo me gir gai ls election me sir kam kr lo ap log twitter twitter mat khelo
meta,27501,@vikasbha Ye tasveer jitni baar dekhta hu to sochta hu Modi ji sahi karte hai jo tumlogo ka chutiya baar baar kaat -… https//t.co/Ii8FZRp0Dg,negative,anger,0,0,ye tasveer jitni baar dekhta hu to sochta hu modi ji sahi karte hai jo tumlogo ka chutiya baar baar kaat https t . co ii8fzrp0dg
meta,15974,@Javedakhtarjadu aapko bharat ratna ki tamanna thi samaj sakte he bjp ki sarkar banne k bad puri nahi ho pai Dard t … https//t.co/P5H8wDLj58,negative,sadness,0,5,aapko bharat ratna ki tamanna thi samaj sakte he bjp ki sarkar banne k bad puri nahi ho pai dard t https t . co p5h8wdlj58
meta,37413,@AasmaBatool5 Ahem r u stupid 😂😂 or u just pretending to be Mtlab ham nhi jante tum chor kitne Imandaar ho jo … https//t co/FYovYkXBtU,negative,anger,0,0,ahem r u stupid face with tears of joy face with tears of joy or u just pretending to be mtlab ham nhi jante tum chor kitne imandaar ho jo https t co fyovykxbtu
meta,33609,Lahore Garhi Shol Pull Pr Traffic Hadsay Me Janbahaq Farzana W/o Nadeem 40y * Pak Ka Polio Program Drust Track Pr Nahi Aalmi Idara Sehat,neutral,others,1,4,lahore garhi shol pull pr traffic hadsay me janbahaq farzana w o nadeem 40y pak ka polio program drust track pr nahi aalmi idara sehat
meta,18147,@MamataOfficial ka kalkata police ne CBI officer ko kutte ki tarha pitaGordon pakra arrest kiya aur police statio … https//t.co/EDEmFyh56J,positive,sadness,2,5,ka kalkata police ne cbi officer ko kutte ki tarha pitagordon pakra arrest kiya aur police statio https t . co edemfyh56j
meta,3749,@amyysosa HDKDHDKDJDDJDJD OH MY GOD tbh the fact rhey have that vibe is a good thing to me like catch me listening to more,positive,joy,2,3,hdkdhdkdjddjdjd oh my god tbh the fact rhey have that vibe is a good thing to me like catch me listening to more
meta,22967,@pradip103 @ShefVaidya OMG Indira ji ki nose aur unki chhavi bhi kaam nahi ayee Sorry state of affairs !,negative,sadness,0,5,omg indira ji ki nose aur unki chhavi bhi kaam nahi ayee sorry state of affairs !
meta,13821,@itahasafdar They didn't even put that effort to win.Niyat hi nahi thi Disappointment,negative,anger,0,0,they did not even put that effort to win . niyat hi nahi thi disappointment
meta,26146,@__ prtk @abhisar _ sharma Bhai tm to Apne ghar me v famous ni ho .... Aur Modi Pakistan me tumhre fufa ki Band bajane … https//t.co/atNPm776Bd,negative,anger,0,0,prtk sharma bhai tm to apne ghar me v famous ni ho . . aur modi pakistan me tumhre fufa ki band bajane https t . co atnpm776bd
meta,1772,@rsprasad Ravi shankar ji namaskar waise to sabhi jatiyo ne aapko vote diya kuchh ne nahi diya parantu kayasth ne 1… https//t.co/xkmoUtWVwx,negative,others,0,4,ravi shankar ji namaskar waise to sabhi jatiyo ne aapko vote diya kuchh ne nahi diya parantu kayasth ne 1 https t . co xkmoutwvwx
meta,3113,Ramjan me islam valo ki chaddi tak ki checking ki jani chahiye.usake liye central se bhi order lena pate to police … https//t.co/uah3nJ8Qfu,positive,anger,2,0,ramjan me islam valo ki chaddi tak ki checking ki jani chahiye . usake liye central se bhi order lena pate to police https t . co uah3nj8qfu
meta,14100,@LambaAlka Are parivarwaad ka mtlb mp banne se nahi hai .... iska mtlb hai party ka supremo banne se .... kisi or afric … https//t.co/ee2U8bLbsL,negative,others,0,4,are parivarwaad ka mtlb mp banne se nahi hai . . iska mtlb hai party ka supremo banne se . . kisi or afric https t . co ee2u8blbsl
meta,35875,RT @Chriissylala 2 DEGREES AT 22 WOO !🇬🇭🇬🇭 MSc Early Intervention in Psychosis God knows best.He picked the perfect Masters for me.I ’ m …,neutral,others,1,4,rt 2 degrees at 22 woo ! ghana ghana msc early intervention in psychosis god knows best . he picked the perfect masters for me . i m
meta,19124,@DelhiTimesTweet @Krushna _ KAS @KapilSharmaK9 @kikusharda Wish you a very happy birthday to krushna ...( sapna )... Gr … https//t.co/fpftQ7NgAM,positive,joy,2,3,kas wish you a very happy birthday to krushna . . sapna . . gr https t . co fpftq7ngam
meta,20692,Kis bewkuf ne tumhe Bulaya ?? Hadd karte media vale b gali ke kutte ki itni b okaad kab se hone lagi https//t.co/7Bujd5sqbi,negative,anger,0,0,kis bewkuf ne tumhe bulaya ? ? hadd karte media vale b gali ke kutte ki itni b okaad kab se hone lagi https t . co 7bujd5sqbi
meta,34716,@asra _ dar Aziz miyan Thank you very much for RT & liking my poetry your appreciation boosts my zeal & motivate me … https//t.co/hhP2DSthac,positive,joy,2,3,dar aziz miyan thank you very much for rt liking my poetry your appreciation boosts my zeal motivate me https t . co hhp2dsthac
meta,28359,@MamataOfficial R a n d i nanga karke marunga tujhe 🖕 bsdi tere baap ka nahi hai Bengal # JaiShreeRam bolenge teri … https//t.co/AaUasGHm5F,negative,disgust,0,1,r a n d i nanga karke marunga tujhe middle finger bsdi tere baap ka nahi hai bengal jaishreeram bolenge teri https t . co aauasghm5f
meta,306,@Megha94507473 Reminds me famous dialogue of Welcome movie Le Saudi Arabia - 4-5 billion Kya tera baap chood ke Gaya tha ya Teri maa ?,negative,anger,0,0,reminds me famous dialogue of welcome movie le saudi arabia 4 5 billion kya tera baap chood ke gaya tha ya teri maa ?
meta,9298,@Kathrin _ bridges @Chai _ charsii Kuch likes Kai leye ?? Mainy troll tou nhi Kiya apko,neutral,others,1,4,bridges charsii kuch likes kai leye ? ? mainy troll tou nhi kiya apko
meta,19205,@HMOIndia Mandir main Pooja nahi hone de rahe hai.MuslimSunder nagri ki Ghatna aur pandit ji ko maar ne ke liye 10… https//t.co/IiU2EVg7f2,negative,sadness,0,5,mandir main pooja nahi hone de rahe hai . muslimsunder nagri ki ghatna aur pandit ji ko maar ne ke liye 10 https t . co iiu2evg7f2
meta,31111,@anandk2012 @RailwaySeva @IRCTCofficial Bhai detail ye hai ki you are getting ads based on your search and browsin … https//t co/NRF3zY1Z2d,neutral,others,1,4,bhai detail ye hai ki you are getting ads based on your search and browsin https t co nrf3zy1z2d
meta,42029,@narendramodi @Naveen _ Odisha Amit ji ko BJP Adhykch ki rahane de ye kaam unase achha koyi nahi kar sakta unake … https//t co/rKJK204Fxa,neutral,others,1,4,odisha amit ji ko bjp adhykch ki rahane de ye kaam unase achha koyi nahi kar sakta unake https t co rkjk204fxa
meta,33478,@deevgrass _ They changed hair color ! Warna-warni pisan pasti kalo liat updatenya mereka,neutral,others,1,4,they changed hair color ! warna warni pisan pasti kalo liat updatenya mereka
meta,18730,My love friend Sapna ji ma aapka dil churalunga key ki hame aapk dil ma rahte h aap too mar dil ma ho my love frien … https//t.co/vI2ZpOjGJt,positive,joy,2,3,my love friend sapna ji ma aapka dil churalunga key ki hame aapk dil ma rahte h aap too mar dil ma ho my love frien https t . co vi2zpojgjt
meta,30020,Great Afridi bus aik or tweet MNS ka .... sachiiii phir or nahi ... ghussa nahi katna acha 😉😁😂 @SAfridiOfficial,neutral,others,1,4,great afridi bus aik or tweet mns ka . . sachii phir or nahi . . ghussa nahi katna acha winking face beaming face with smiling eyes face with tears of joy
meta,4928,i love feeding my cat straight cans of tuna.bich loves ~ me for it,negative,joy,0,3,i love feeding my cat straight cans of tuna . bich loves me for it
meta,10323,@TechnicalGuruji @YouTubeIndia # ek video one plus 7 pro full review ke sath love you guruji,positive,joy,2,3,ek video one plus 7 pro full review ke sath love you guruji
meta,26473,@saniyusuf The only problem in first half was kolasinac About 2 occasions he didn't release the ball to auba and l … https//t co/z7AgAWqAFd,positive,sadness,2,5,the only problem in first half was kolasinac about 2 occasions he did not release the ball to auba and l https t co z7agawqafd
meta,4539,@Aciel1219 i love you so much more bubba ❤️,positive,joy,2,3,i love you so much more bubba red heart
meta,25914,Dear Modi ji Hum Assam walo ko aapse Bohot umid a he Plz aap Assam Ke Cachar District ko thora sudhariye Har … https//t co/pSRmyTlwp9,positive,sadness,2,5,dear modi ji hum assam walo ko aapse bohot umid a he plz aap assam ke cachar district ko thora sudhariye har https t co psrmytlwp9
meta,17279,@KamalPreetIns17 @Gurmeetramrahim Bappu @Gurmeetramrahim ji rehmt krn guddi te 🤗 # Dhan _ Dhan _ Satguru _ Tera _ Hi _ Aasra 🙏… https//t co/d6BuGjwouC,positive,joy,2,3,bappu ji rehmt krn guddi te smiling face with open hands dhan dhan satguru tera hi aasra folded hands https t co d6bugjwouc
meta,15309,@RitambharaChot3 Ranbir ne aaj tak kabhi kisi ke against koi statement ni di.kangna ke liye tak bhi wo bola ki i k … https//t.co/c9ZPsVtMiG,neutral,others,1,4,ranbir ne aaj tak kabhi kisi ke against koi statement ni di . kangna ke liye tak bhi wo bola ki i k https t . co c9zpsvtmig
meta,17743,@vinodkapri No.Plate to laga hai car pe fir kya dikkat hai Hanuman ke bhakt kabhi niyam nahi torte hai Ab tum cha … https//t.co/64tFIKifGO,neutral,others,1,4,no . plate to laga hai car pe fir kya dikkat hai hanuman ke bhakt kabhi niyam nahi torte hai ab tum cha https t . co 64tfikifgo
meta,2523,My Brother in Law explaining me how Pakistain is just reliving the 92 world cup.He yar 92 mein WI is Pakistan p … https//t.co/Rzdj4216GP,negative,others,0,4,my brother in law explaining me how pakistain is just reliving the 92 world cup . he yar 92 mein wi is pakistan p https t . co rzdj4216gp
meta,17605,Janta ko nahi muslmano ko condom dena hoga https//t.co/B2aNxWg235,negative,disgust,0,1,janta ko nahi muslmano ko condom dena hoga https t . co b2anxwg235
meta,11778,@smritiirani @narendramodi Thanks ma'm ..... we are always with u .... Mauka mila hai toh aisa kaam kijiye ki jiski mis … https//t.co/tHAqoQ4fbp,positive,joy,2,3,thanks ma m . . we are always with u . . mauka mila hai toh aisa kaam kijiye ki jiski mis https t . co thaqoq4fbp
meta,15681,@AcharyaPramodk Kuch kutte aise hote h khud ko baba btate hai aur gaana pe dance krte h aur gaate h Tu cheez badu h … https//t.co/y3K5OforQ2,negative,anger,0,0,kuch kutte aise hote h khud ko baba btate hai aur gaana pe dance krte h aur gaate h tu cheez badu h https t . co y3k5oforq2
meta,22486,RT @RajuGau48214618 @RiituS Ab aaya kheil samgh me ki feku Sala makkar nich kitna gir sakta hai,negative,anger,0,0,rt ab aaya kheil samgh me ki feku sala makkar nich kitna gir sakta hai
meta,25416,@narendramodi Kisi Ki etni baukhlaahat desh ko nuksaan nhi pahuchaani chahiye sarkaar ko jo uchit lge decision le ..… https//t.co/8CZL5XGlNo,neutral,others,1,4,kisi ki etni baukhlaahat desh ko nuksaan nhi pahuchaani chahiye sarkaar ko jo uchit lge decision le . . https t . co 8czl5xglno
meta,41932,Ips engineer doctor har padadhikari karmachari rat din mehanat kare taki des jald hi bikasit des ban sake.modi ji h … https//t.co/GVbuL3Y6wd,neutral,others,1,4,ips engineer doctor har padadhikari karmachari rat din mehanat kare taki des jald hi bikasit des ban sake . modi ji h https t . co gvbul3y6wd
meta,15202,@MamataOfficial Hon.ble Mamata Banerjee Ji Jay Sri Ram.Jay Sri Ram.Jay Sri Ram.Jay Sri Ram.Jay Sri Ram.Jay Sri … https//t.co/sI461w94xu,positive,joy,2,3,hon . ble mamata banerjee ji jay sri ram . jay sri ram . jay sri ram . jay sri ram . jay sri ram . jay sri https t . co si461w94xu
meta,26070,RT @Isalmanist Narang gggggg nahi lagtaaa agggg bc silyi machine hai ya koi chila raha hai acting kehte hai phir aisi backchodi k # BHARATI …,negative,anger,0,0,rt narang gg nahi lagtaa agg bc silyi machine hai ya koi chila raha hai acting kehte hai phir aisi backchodi k bharati
meta,39162,@ayah _ hawas Mn a7la Aya X 7ayty love ya more than you can imagine 💙,positive,joy,2,3,hawas mn a7la aya x 7ayty love ya more than you can imagine blue heart
meta,11082,@404sheri @AnkitSi83905827 @JioCare @reliancejio Ek Baar BSNL ke baare me pata Karke Dekho Bhai sayad Acha Nikal jaye,neutral,others,1,4,ek baar bsnl ke baare me pata karke dekho bhai sayad acha nikal jaye
meta,18671,@Nishaguragain97 Log follow krke unfollow kr dete hai .. Ese hi followers nahi hai 😛😂,neutral,others,1,4,log follow krke unfollow kr dete hai . . ese hi followers nahi hai face with tongue face with tears of joy
meta,25911,@KetPan @PoisonOfChoice Now you're doubting my love for Bollywood and Kakaboth ! Mere sapno ki rani kab aaegi tu,neutral,others,1,4,now you are doubting my love for bollywood and kakaboth ! mere sapno ki rani kab aaegi tu
meta,33092,@Ruchita __ 18 @ImSwapy45 🙄 Meanwhile .. Thank you kisi ki noti ki band bajane me jo maja hai kisi aur me nahi 🤣,positive,joy,2,3,18 face with rolling eyes meanwhile . . thank you kisi ki noti ki band bajane me jo maja hai kisi aur me nahi rolling on the floor laughing
meta,19192,@SanjayAzadSln Tum aap vale chutiye kabi na sudroge desh ko uhi bjp Congress khujliwal ke naam pr gumraha karte rhe … https//t.co/M6L5Gxa05s,negative,anger,0,0,tum aap vale chutiye kabi na sudroge desh ko uhi bjp congress khujliwal ke naam pr gumraha karte rhe https t . co m6l5gxa05s
meta,28942,@nitin _ gadkari Dear Nitinji Ek aam admi aapko BJP ki vishal jeet ke liye BJP Team ko subhkamnaye deta hai.Make India Great 🇮🇳.,positive,joy,2,3,gadkari dear nitinji ek aam admi aapko bjp ki vishal jeet ke liye bjp team ko subhkamnaye deta hai . make india great india .
meta,34684,@EkAbhijeet @ujjwalanand007 Abey khud apni gaad kyu marwate ho Self troll hote ho,negative,disgust,0,1,abey khud apni gaad kyu marwate ho self troll hote ho
meta,13074,RT @MarkRuffalo OMG 😮! What a ride How I love these people and all the fans who made it so damn good Video by @Crissi40 https//t co/o …,positive,joy,2,3,rt omg face with open mouth ! what a ride how i love these people and all the fans who made it so damn good video by https t co o
meta,8922,Agr koi tumse kahe teri maa ki ch ** t To sidha yhi bolna k kash bhgwan ne teri maa ko bhi inni achi di hoti to tere … https//t.co/OocwaH0K64,negative,disgust,0,1,agr koi tumse kahe teri maa ki ch t to sidha yhi bolna k kash bhgwan ne teri maa ko bhi inni achi di hoti to tere https t . co oocwah0k64
meta,43811,@AlluSirish Bhayya u better suit as a producer like ur father rather than actor Allu Arjun already proved as acto … https//t co/BwbbhltK0l,neutral,others,1,4,bhayya u better suit as a producer like ur father rather than actor allu arjun already proved as acto https t co bwbbhltk0l
meta,20916,Love you Mahi Sir World champion cricketer MS Dhoni Dhoni is best All Time My favourite cool https//t.co/F2u8UV46QY,positive,joy,2,3,love you mahi sir world champion cricketer ms dhoni dhoni is best all time my favourite cool https t . co f2u8uv46qy
meta,26775,@MahilaCongress Bikau Election Commission Chor & Bikau Media are working for BJP Jumlebaj Fakendra Modi's fake fail … https//t.co/nQF8vlqwUD,negative,anger,0,0,bikau election commission chor bikau media are working for bjp jumlebaj fakendra modi s fake fail https t . co nqf8vlqwud
meta,16334,@Ani _ Anikutty Thank you meri new follower apka.Swagat hai hamaray royal kingdom me apka ✊🙏🙏🤝,positive,joy,2,3,anikutty thank you meri new follower apka . swagat hai hamaray royal kingdom me apka raised fist folded hands folded hands handshake
meta,44111,@richaanirudh RICHA ANIRUDH JIAapko janm din ki bahut shubhkamnaye Mere RAM JI Aapki ye jivan ko sakaratmk dish … https//t.co/puzU5xcZgb,positive,joy,2,3,richa anirudh jiaapko janm din ki bahut shubhkamnaye mere ram ji aapki ye jivan ko sakaratmk dish https t . co puzu5xczgb
meta,20534,RT @MemesOfPakistan Ghalti Ahmed Shah ki nahi hai ghalti usko misguide karnay walon ki hai Stop hating a kid for God's sake,neutral,others,1,4,rt ghalti ahmed shah ki nahi hai ghalti usko misguide karnay walon ki hai stop hating a kid for god s sake
meta,37123,@chenrydh Aww me too It just melts my heart seeing Harry so happy and imagine his face every time he sees Meghan and holds Archie 😍,neutral,joy,1,3,aww me too it just melts my heart seeing harry so happy and imagine his face every time he sees meghan and holds archie smiling face with heart eyes
meta,41651,@millymouse _ x This is A Look ™ ( I wish that skirt fit me because this looks like something I ’ d wear in everyday life ),neutral,others,1,4,x this is a look  i wish that skirt fit me because this looks like something i d wear in everyday life
meta,16068,Pehly tery nana ne contry ko torra tha pakistan se gaddari ki ye b mara gea wo b mara gea teri mata b bohat sind ca … https//t co/XgZiPhqbUx,negative,anger,0,0,pehly tery nana ne contry ko torra tha pakistan se gaddari ki ye b mara gea wo b mara gea teri mata b bohat sind ca https t co xgziphqbux
